,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_data_in_leaf,params_num_leaves,state
409,409,0.25021157296393637,2023-06-13 22:52:02.633041,2023-06-13 22:52:03.953168,0 days 00:00:01.320127,0.6302938556575818,7,0.5089777903441003,0.0006487528169837657,5.055765176814126,0.08210506972615579,36,4,27,56,COMPLETE
484,484,0.2502284804900647,2023-06-13 22:54:34.257617,2023-06-13 22:54:35.584902,0 days 00:00:01.327285,0.5731814389865141,7,0.43730385391795856,0.00048308915085703983,3.315855741832057,0.057444994103715064,61,9,36,104,COMPLETE
316,316,0.25033472863255657,2023-06-13 22:48:50.995102,2023-06-13 22:48:52.832320,0 days 00:00:01.837218,0.6217781890226283,7,0.5511340561957172,0.04361903321878397,9.95098862132613,0.07517960580269124,36,4,10,116,COMPLETE
229,229,0.25034854736067175,2023-06-13 22:46:31.677488,2023-06-13 22:46:32.711409,0 days 00:00:01.033921,0.6522880197474765,7,0.5389384967459371,0.002829141103638552,6.40170386334255,0.11061857784813214,32,4,26,111,COMPLETE
291,291,0.2504794368371247,2023-06-13 22:48:10.687319,2023-06-13 22:48:11.980159,0 days 00:00:01.292840,0.6224307372513307,7,0.5189012799379017,0.022285645326655015,3.476592032165625,0.06972570445985278,37,4,26,111,COMPLETE
272,272,0.25052069225505297,2023-06-13 22:47:41.959712,2023-06-13 22:47:43.054293,0 days 00:00:01.094581,0.6449443022586248,7,0.5452985975526932,0.0009479778062810414,4.924114691545563,0.09403788994166253,35,4,31,125,COMPLETE
161,161,0.2505805679879574,2023-06-13 22:45:06.097710,2023-06-13 22:45:07.225430,0 days 00:00:01.127720,0.69215861558358,7,0.5640442997995785,0.00026061907726315716,7.24399724325983,0.10772596908850107,50,4,44,85,COMPLETE
343,343,0.2506033166450018,2023-06-13 22:49:58.237832,2023-06-13 22:49:59.358670,0 days 00:00:01.120838,0.6351011274497755,7,0.5287545363803089,0.0007636501647498039,4.138384822750291,0.10650176803676589,32,4,28,126,COMPLETE
176,176,0.25064982363232347,2023-06-13 22:45:20.147188,2023-06-13 22:45:21.320097,0 days 00:00:01.172909,0.6738351899762804,6,0.5619176213166223,0.0004102333090795173,2.997960543023303,0.06655149066241255,50,4,45,97,COMPLETE
246,246,0.2506553165498496,2023-06-13 22:47:00.901554,2023-06-13 22:47:02.526039,0 days 00:00:01.624485,0.6284205986506849,7,0.5048860330695443,0.0018486362722285364,9.95974858722971,0.0662038398732098,36,4,31,110,COMPLETE
842,842,0.250775816081602,2023-06-13 23:15:02.451038,2023-06-13 23:15:03.438568,0 days 00:00:00.987530,0.37596392848315296,7,0.482955256840168,3.0138944064374065e-07,6.875811260955649,0.17669296283526387,40,4,23,99,COMPLETE
118,118,0.25080435313188637,2023-06-13 22:44:08.260973,2023-06-13 22:44:09.702077,0 days 00:00:01.441104,0.6081445298165697,7,0.5300349737195944,0.000863778937796112,0.34753898823022367,0.03455735693393258,32,4,49,9,COMPLETE
777,777,0.2508248275902297,2023-06-13 23:11:11.550979,2023-06-13 23:11:12.702727,0 days 00:00:01.151748,0.6285032777542187,7,0.511341680138137,0.0028796935659042306,9.990581170444962,0.12602533425025472,36,4,31,108,COMPLETE
464,464,0.25088557103887527,2023-06-13 22:54:01.840890,2023-06-13 22:54:03.170317,0 days 00:00:01.329427,0.5777703143848203,7,0.4596545449957166,0.002838088279377199,4.1181307439997825,0.064458386201543,237,4,33,106,COMPLETE
708,708,0.25088582747612415,2023-06-13 23:07:12.056880,2023-06-13 23:07:13.428206,0 days 00:00:01.371326,0.6472433307636517,7,0.46503860286646925,9.782137780735064e-05,9.894288416993728,0.07753209349336755,36,4,36,113,COMPLETE
318,318,0.25089025548284183,2023-06-13 22:48:54.314387,2023-06-13 22:48:55.560794,0 days 00:00:01.246407,0.5862322638556039,7,0.49567628330231395,0.015440231391169597,4.001286714551079,0.09010625871368279,36,4,20,118,COMPLETE
714,714,0.2510170836929477,2023-06-13 23:07:27.037282,2023-06-13 23:07:28.212552,0 days 00:00:01.175270,0.6209326536810168,7,0.4384406430016157,0.0009782147664115642,3.7643644679952253,0.09250689498014159,49,4,21,108,COMPLETE
507,507,0.2510317242069916,2023-06-13 22:55:26.356356,2023-06-13 22:55:27.635709,0 days 00:00:01.279353,0.49869955873368044,6,0.5038081708951987,0.000648658912618344,6.761545936081861,0.08124907445427029,36,4,24,111,COMPLETE
47,47,0.2510424381190289,2023-06-13 22:42:31.223885,2023-06-13 22:42:32.893759,0 days 00:00:01.669874,0.6442014199117814,7,0.58503347667345,7.113959250611928e-05,2.7636476855081695,0.039696438916057224,207,10,40,95,COMPLETE
841,841,0.2510576932925651,2023-06-13 23:15:01.161390,2023-06-13 23:15:02.450013,0 days 00:00:01.288623,0.6203451625328921,7,0.4888212102995937,0.10200576240782117,3.4934848881449767,0.06794121606437963,36,4,18,104,COMPLETE
269,269,0.2510583047363927,2023-06-13 22:47:27.899398,2023-06-13 22:47:29.045017,0 days 00:00:01.145619,0.635934635783944,7,0.4974451345801082,0.005638229307197425,2.514093211921251,0.07114850412460234,32,4,29,118,COMPLETE
222,222,0.25106742708696195,2023-06-13 22:46:19.591234,2023-06-13 22:46:20.797834,0 days 00:00:01.206600,0.6433753294994641,7,0.5017763788550019,0.010433453257150192,5.246296576430833,0.0930975804276875,32,4,23,112,COMPLETE
451,451,0.2510882584262072,2023-06-13 22:53:37.717536,2023-06-13 22:53:39.140481,0 days 00:00:01.422945,0.616141565628677,7,0.48516152506344573,0.0035293862094163174,7.212295962630558,0.07222463523768483,36,4,27,121,COMPLETE
147,147,0.25109094188171943,2023-06-13 22:44:50.213182,2023-06-13 22:44:51.416848,0 days 00:00:01.203666,0.6849783916657501,7,0.5528884275919089,0.0009438106447721534,3.7976978253919205,0.07072156956430957,51,4,43,90,COMPLETE
387,387,0.251128718734146,2023-06-13 22:51:07.419267,2023-06-13 22:51:08.717749,0 days 00:00:01.298482,0.6431329800089371,7,0.5176794739061258,0.006237163222405012,4.046827949245188,0.08451987560377426,40,4,30,112,COMPLETE
245,245,0.25119555417008127,2023-06-13 22:46:59.520320,2023-06-13 22:47:00.900798,0 days 00:00:01.380478,0.6193024295529229,7,0.49837569705446394,0.001354718669587749,4.716954356939656,0.055354142454979424,41,4,32,106,COMPLETE
87,87,0.25124502637303486,2023-06-13 22:43:30.040816,2023-06-13 22:43:31.100080,0 days 00:00:01.059264,0.6615479533510003,6,0.5225921042618094,1.673504462862785e-05,9.83046253644563,0.125742751606453,93,4,32,7,COMPLETE
655,655,0.25125907099938544,2023-06-13 23:03:49.997596,2023-06-13 23:03:51.350089,0 days 00:00:01.352493,0.4778848509133407,7,0.5021798189216863,8.742742847884398e-07,6.076414124661272,0.07412189506534911,36,4,30,128,COMPLETE
122,122,0.2512831994366333,2023-06-13 22:44:14.158018,2023-06-13 22:44:15.472728,0 days 00:00:01.314710,0.6289466108892217,7,0.5225617033790874,0.0035519474767877557,0.4832254126566353,0.04146938267144445,45,4,53,7,COMPLETE
354,354,0.25128379360987296,2023-06-13 22:50:16.318653,2023-06-13 22:50:17.490633,0 days 00:00:01.171980,0.5897221301256209,7,0.4901715992481213,0.004785937575762722,6.096533545345501,0.11561675505873481,32,4,28,116,COMPLETE
286,286,0.2512885643286123,2023-06-13 22:48:01.291149,2023-06-13 22:48:02.651208,0 days 00:00:01.360059,0.6323981699128115,7,0.5186074029347669,0.013036584519044665,6.844173255844968,0.07053479144059746,45,4,24,122,COMPLETE
332,332,0.25130461524023034,2023-06-13 22:49:16.346632,2023-06-13 22:49:17.946826,0 days 00:00:01.600194,0.5300093358006378,3,0.49411342485218684,1.7119923779099085e-07,5.066683381018236,0.06464263210946006,41,4,23,118,COMPLETE
28,28,0.25134106801860967,2023-06-13 22:41:54.840998,2023-06-13 22:41:56.380412,0 days 00:00:01.539414,0.6926230286138918,6,0.48949865086237787,5.050127147354026e-05,2.8598569835370125,0.04316308125810313,53,10,50,13,COMPLETE
309,309,0.2514292828715505,2023-06-13 22:48:40.899140,2023-06-13 22:48:42.061209,0 days 00:00:01.162069,0.6462341410355014,7,0.5133182279751758,2.813353381565416e-07,1.4931026996789871,0.09089120101155035,32,4,26,111,COMPLETE
347,347,0.25146896300416616,2023-06-13 22:50:02.749639,2023-06-13 22:50:04.314830,0 days 00:00:01.565191,0.6172714720929124,7,0.595260255410221,0.1358616792566057,9.925332353800862,0.07293859596282518,32,4,33,112,COMPLETE
168,168,0.25151669121907533,2023-06-13 22:45:13.442286,2023-06-13 22:45:14.231123,0 days 00:00:00.788837,0.6873076502728163,2,0.5765940016019483,0.00024272121827912616,2.9979925864107977,0.17503276656995834,37,5,36,101,COMPLETE
145,145,0.25154131478280983,2023-06-13 22:44:47.470033,2023-06-13 22:44:48.867182,0 days 00:00:01.397149,0.6642447899127706,7,0.5372113929657457,0.0007628577239194975,3.330709546652445,0.04654616638984534,49,4,46,10,COMPLETE
547,547,0.2515437584733034,2023-06-13 22:57:43.406434,2023-06-13 22:57:44.538747,0 days 00:00:01.132313,0.5201857286388554,3,0.5188505000358842,0.004629352927037335,3.154908042503363,0.07422782086503785,40,4,32,123,COMPLETE
695,695,0.25155168091158114,2023-06-13 23:06:22.786811,2023-06-13 23:06:25.012707,0 days 00:00:02.225896,0.5597143065764013,7,0.5758833688256353,0.0004367121384428867,4.732798552128885,0.028391986688471142,40,4,26,58,COMPLETE
946,946,0.25160634568559603,2023-06-13 23:21:01.334979,2023-06-13 23:21:02.734649,0 days 00:00:01.399670,0.5686711151648977,7,0.40273975263080664,4.7672811805856927e-07,4.8161030747910205,0.06433063822429459,40,4,24,115,COMPLETE
951,951,0.25161387557696674,2023-06-13 23:21:15.239139,2023-06-13 23:21:16.159590,0 days 00:00:00.920451,0.43239467274749066,5,0.5870893832611761,0.0007503560480112325,3.979768932484281,0.1420596164529555,32,7,32,115,COMPLETE
558,558,0.2516274591317012,2023-06-13 22:58:23.908153,2023-06-13 22:58:25.464993,0 days 00:00:01.556840,0.6200577699753137,7,0.4455150705470246,0.000636520180618539,5.367801328843524,0.053029618636748384,56,4,26,126,COMPLETE
148,148,0.25164765887632995,2023-06-13 22:44:51.417656,2023-06-13 22:44:52.482468,0 days 00:00:01.064812,0.685200389354149,7,0.5548750451940545,0.000499029304921717,4.244395568744996,0.12395259306968219,50,5,46,90,COMPLETE
392,392,0.25165212661016967,2023-06-13 22:51:20.034653,2023-06-13 22:51:21.718312,0 days 00:00:01.683659,0.5260970928164258,7,0.5062548027407013,0.01206586403364617,2.802076278051218,0.05516814685733793,36,4,17,116,COMPLETE
906,906,0.2517041304363393,2023-06-13 23:18:38.417561,2023-06-13 23:18:39.418938,0 days 00:00:01.001377,0.6627320058404627,7,0.4789575826647043,1.261261887046298e-08,9.288609599224859e-06,0.06623607848114585,36,4,47,117,COMPLETE
533,533,0.25173246146958156,2023-06-13 22:56:57.650605,2023-06-13 22:56:59.269847,0 days 00:00:01.619242,0.6039703096967652,7,0.4234080959127037,0.0021660166680173448,6.576849380671474,0.05997667081498626,120,4,29,109,COMPLETE
382,382,0.2517938313102342,2023-06-13 22:50:53.698591,2023-06-13 22:50:54.854791,0 days 00:00:01.156200,0.6403305871819477,7,0.4140152064008162,0.020485538748791485,4.539225077702618,0.1056175611277686,40,4,36,111,COMPLETE
406,406,0.25183031650910886,2023-06-13 22:51:59.256613,2023-06-13 22:52:00.513879,0 days 00:00:01.257266,0.6368860239224937,7,0.592254917128376,0.006899571508322562,2.5735151892743864,0.07501497817496675,32,4,28,106,COMPLETE
240,240,0.2518477016362509,2023-06-13 22:46:53.031790,2023-06-13 22:46:54.503846,0 days 00:00:01.472056,0.6305541197738597,7,0.5107098980668348,0.002907072729642731,6.607045187541576,0.06257734331868153,36,4,28,116,COMPLETE
217,217,0.25186228110545594,2023-06-13 22:46:13.680135,2023-06-13 22:46:14.979846,0 days 00:00:01.299711,0.6349013191046755,7,0.5181886741477713,0.004356610973919211,9.579513785253265,0.0961307722273762,37,4,20,111,COMPLETE
523,523,0.2518638230454245,2023-06-13 22:56:22.487678,2023-06-13 22:56:23.748012,0 days 00:00:01.260334,0.5936242687249945,7,0.5415485110195449,3.455948402297193e-06,1.163878468073207,0.05757115417938082,36,4,32,119,COMPLETE
597,597,0.25186706338405257,2023-06-13 23:00:53.212945,2023-06-13 23:00:54.527231,0 days 00:00:01.314286,0.647634680887417,7,0.49627230624461594,0.5644003612805193,7.0020380766675085,0.07645411680107413,162,4,32,120,COMPLETE
760,760,0.2519101008455474,2023-06-13 23:10:15.019763,2023-06-13 23:10:16.250155,0 days 00:00:01.230392,0.6423666319047453,7,0.4611144456561804,2.1280737873453517,0.012216729218558663,0.0661642048702835,39,4,37,84,COMPLETE
346,346,0.2519150035206468,2023-06-13 22:50:01.016491,2023-06-13 22:50:02.748626,0 days 00:00:01.732135,0.660048319964998,7,0.5223896526433529,1.3107757560037383e-06,7.186140769128467,0.05094140077496389,40,4,36,109,COMPLETE
641,641,0.2519345442990358,2023-06-13 23:03:03.968634,2023-06-13 23:03:05.847226,0 days 00:00:01.878592,0.6356739652943307,7,0.6589273429949191,0.09591748423806358,4.656079915825881,0.0440809497494306,167,4,29,111,COMPLETE
204,204,0.2519506177392125,2023-06-13 22:45:56.702733,2023-06-13 22:45:58.253140,0 days 00:00:01.550407,0.6497343489429626,7,0.5166531619496649,0.0023050022187413644,9.908815001210906,0.06319558003259788,35,4,30,121,COMPLETE
211,211,0.25195226648616686,2023-06-13 22:46:06.500665,2023-06-13 22:46:07.707908,0 days 00:00:01.207243,0.6414208736794307,7,0.526862996096717,0.005111768900897604,6.223314433860349,0.08312458841789705,38,4,23,115,COMPLETE
215,215,0.2519619727874853,2023-06-13 22:46:11.321277,2023-06-13 22:46:12.498383,0 days 00:00:01.177106,0.639236678618039,7,0.5137724258138656,0.007649276652432143,6.841449852316675,0.08777319827782046,39,4,25,115,COMPLETE
886,886,0.25196678493291447,2023-06-13 23:17:14.274142,2023-06-13 23:17:15.215261,0 days 00:00:00.941119,0.6061040089774645,7,0.49006756951798897,1.0372615912661867e-05,5.547683211544288,0.15470202979548264,48,4,35,104,COMPLETE
979,979,0.2519763647738859,2023-06-13 23:23:00.861964,2023-06-13 23:23:03.075260,0 days 00:00:02.213296,0.6402224241061096,7,0.5726393382414485,3.895918227859721e-06,2.788521160570867,0.024712832975066316,36,4,27,100,COMPLETE
329,329,0.25199226363013977,2023-06-13 22:49:12.288917,2023-06-13 22:49:13.961075,0 days 00:00:01.672158,0.6436398689821333,7,0.6701700152873006,0.005897279574460773,6.5777662327682345,0.05919554455350489,36,4,34,121,COMPLETE
226,226,0.25205636133203263,2023-06-13 22:46:24.031789,2023-06-13 22:46:25.128805,0 days 00:00:01.097016,0.6247342175582583,7,0.5234767896577105,0.0027318105448119637,6.930502420005611,0.09334972559939646,37,4,32,113,COMPLETE
552,552,0.2521407333521365,2023-06-13 22:57:58.463371,2023-06-13 22:58:00.440729,0 days 00:00:01.977358,0.6464697760789281,7,0.5260029320962708,0.033320328525442054,2.4903849218280145,0.033744613469560675,36,4,20,112,COMPLETE
113,113,0.2521449585384887,2023-06-13 22:44:00.942880,2023-06-13 22:44:02.282640,0 days 00:00:01.339760,0.6391255416862999,7,0.5493836591659952,0.0006579618637606086,2.5108676804852745,0.04239448639574242,52,4,49,4,COMPLETE
234,234,0.2521572138910945,2023-06-13 22:46:37.616464,2023-06-13 22:46:38.765591,0 days 00:00:01.149127,0.6436556448873234,7,0.5332016338524913,0.0044626920772441415,6.199332397457847e-06,0.05908933127912212,32,4,29,124,COMPLETE
270,270,0.2521777759451989,2023-06-13 22:47:29.045967,2023-06-13 22:47:30.765981,0 days 00:00:01.720014,0.6520724082112334,7,0.5152802888907955,0.0033340574202568385,6.81318702351642,0.050798492537445554,43,4,26,115,COMPLETE
202,202,0.2522126520219633,2023-06-13 22:45:53.750912,2023-06-13 22:45:55.061862,0 days 00:00:01.310950,0.6479315537287706,7,0.5301265856815794,0.001929351411933833,6.872025907557089,0.07716416038235341,33,4,26,118,COMPLETE
231,231,0.25221504725364247,2023-06-13 22:46:34.054094,2023-06-13 22:46:35.276609,0 days 00:00:01.222515,0.634757198992181,7,0.5176004786396362,0.009223966340884227,6.094429747114779,0.08792733956384809,32,4,24,114,COMPLETE
395,395,0.2522590266175598,2023-06-13 22:51:28.551386,2023-06-13 22:51:29.477095,0 days 00:00:00.925709,0.6380208946404737,7,0.5663654770792776,9.939672068440693e-06,3.9774558088119156,0.24378362992285946,36,8,30,104,COMPLETE
36,36,0.25228598688390486,2023-06-13 22:42:09.973401,2023-06-13 22:42:11.638851,0 days 00:00:01.665450,0.6736542137515091,7,0.5505471998520913,9.209527385369446e-05,9.99571802068406,0.052206362478025174,55,10,43,11,COMPLETE
308,308,0.25228793846196146,2023-06-13 22:48:39.375984,2023-06-13 22:48:40.898217,0 days 00:00:01.522233,0.6163405373471639,7,0.5428585997244365,0.028407606123434976,9.850642290722002,0.11579725436299718,36,4,23,117,COMPLETE
179,179,0.2523613935051306,2023-06-13 22:45:23.584495,2023-06-13 22:45:24.613630,0 days 00:00:01.029135,0.6643369757547889,6,0.5912923997643627,3.094797242272139e-05,7.006139593436145,0.10550787043631335,35,4,38,101,COMPLETE
480,480,0.2523659262970058,2023-06-13 22:54:23.073821,2023-06-13 22:54:24.631374,0 days 00:00:01.557553,0.5814553091128805,7,0.44338276647100444,0.0007703152181995339,2.5117176742319978,0.04296466560893079,47,9,33,100,COMPLETE
928,928,0.25236913936388694,2023-06-13 23:19:25.729843,2023-06-13 23:19:27.311594,0 days 00:00:01.581751,0.5135499852127917,6,0.49468917362699877,3.151956335234004e-07,2.0709130369011124,0.040481985594937216,55,4,30,121,COMPLETE
125,125,0.25239053133165534,2023-06-13 22:44:18.348958,2023-06-13 22:44:19.648796,0 days 00:00:01.299838,0.6144639996040485,7,0.5429807424282185,0.0032772561627782562,0.10222508216024287,0.040722122136974626,32,4,53,16,COMPLETE
227,227,0.25239153848609047,2023-06-13 22:46:25.129763,2023-06-13 22:46:26.766374,0 days 00:00:01.636611,0.6356835390548418,7,0.5148809520850188,0.0052191176864143825,9.456474156129632,0.05671296890291186,36,4,28,120,COMPLETE
403,403,0.2524062757458307,2023-06-13 22:51:52.879792,2023-06-13 22:51:54.196985,0 days 00:00:01.317193,0.6643618347760771,3,0.644050158680516,0.0011172813576509587,3.4269169422907053,0.09427579107263159,32,4,31,118,COMPLETE
602,602,0.2524304618633624,2023-06-13 23:01:07.078619,2023-06-13 23:01:08.299053,0 days 00:00:01.220434,0.6604793677341328,7,0.48021868657807343,0.0077549887044336295,6.876090356424512,0.08373761358658213,39,4,31,99,COMPLETE
420,420,0.25246048675345917,2023-06-13 22:52:20.539135,2023-06-13 22:52:21.679761,0 days 00:00:01.140626,0.5923131413672077,7,0.5029143342367367,0.0027158122432535113,9.905015116567078,0.10737479322572223,40,4,23,122,COMPLETE
110,110,0.2524960104844729,2023-06-13 22:43:55.751165,2023-06-13 22:43:57.463293,0 days 00:00:01.712128,0.665871270168506,7,0.5283541591509086,0.00018467838131164973,4.824067966589754,0.04228084190287703,77,4,38,9,COMPLETE
143,143,0.25255935898595616,2023-06-13 22:44:44.644658,2023-06-13 22:44:46.116205,0 days 00:00:01.471547,0.6274430453839795,7,0.5439230628540752,0.0012968204572933152,3.492203085544556,0.04851896861257247,64,4,49,10,COMPLETE
725,725,0.25261630915407796,2023-06-13 23:08:14.176742,2023-06-13 23:08:15.607196,0 days 00:00:01.430454,0.5066186589254623,7,0.3724747914435789,0.006873188887462822,6.887973597647987,0.08232971170156236,36,4,27,118,COMPLETE
539,539,0.25269582813771707,2023-06-13 22:57:22.361479,2023-06-13 22:57:24.190029,0 days 00:00:01.828550,0.6413030968385693,7,0.5253954863039967,0.0002532833562417731,4.9734143343998305,0.038777922786017244,36,4,30,119,COMPLETE
251,251,0.25272387491064563,2023-06-13 22:47:07.317162,2023-06-13 22:47:08.399429,0 days 00:00:01.082267,0.5184389479918278,7,0.4883511756839074,0.002582861073398499,7.077121124443702,0.11636213912431115,35,4,30,115,COMPLETE
612,612,0.2527377788446483,2023-06-13 23:01:40.481846,2023-06-13 23:01:43.672282,0 days 00:00:03.190436,0.638843439438361,7,0.560966019492035,3.0352038850518896,3.7121918592996113,0.03036813836820247,32,4,22,116,COMPLETE
