,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
281,281,0.19076872352858565,2023-08-02 20:19:11.759568,2023-08-02 20:19:16.688142,0 days 00:00:04.928574,goss,0.5888214501583972,0.01399398821980618,39,6,13,37,7.912237844830981e-08,0.002068390000421023,,4,COMPLETE,835
939,939,0.1907775969901174,2023-08-02 21:47:02.055075,2023-08-02 21:47:04.126851,0 days 00:00:02.071776,goss,0.5930132103035258,0.06434433512462208,36,6,10,11,0.0004895634489979946,2.0812599306730822e-07,,1,COMPLETE,170
777,777,0.19081585747910257,2023-08-02 21:25:57.148323,2023-08-02 21:26:04.131248,0 days 00:00:06.982925,goss,0.5462973442604588,0.012217119724224918,36,10,8,50,1.5001559551114952e-08,6.827054619344827e-08,,3,COMPLETE,979
601,601,0.190836930358062,2023-08-02 20:59:18.825713,2023-08-02 20:59:23.317278,0 days 00:00:04.491565,goss,0.5342878585844477,0.01890135535008624,32,6,11,63,0.0010424367852509555,8.42651267198444e-05,,3,COMPLETE,607
598,598,0.19083939276686554,2023-08-02 20:58:19.563879,2023-08-02 20:58:25.549371,0 days 00:00:05.985492,goss,0.5103157420860965,0.013019949639817585,44,6,13,88,6.397157660886666e-06,0.0027012829135293626,,3,COMPLETE,1017
713,713,0.1908727610027469,2023-08-02 21:18:46.952582,2023-08-02 21:18:52.975569,0 days 00:00:06.022987,goss,0.6106644867479435,0.012403647442003956,45,6,10,78,1.5646515058069404e-08,1.4274706083147823e-07,,1,COMPLETE,1067
337,337,0.19093352717855624,2023-08-02 20:26:31.573576,2023-08-02 20:26:44.693584,0 days 00:00:13.120008,goss,0.5415463706820801,0.006539349449652378,45,6,12,37,5.065262539040373e-07,0.00021672398891188705,,7,COMPLETE,1973
838,838,0.19094590689948066,2023-08-02 21:36:00.827884,2023-08-02 21:36:06.498393,0 days 00:00:05.670509,goss,0.5301256660847317,0.015244953434359653,36,6,13,54,1.4543451562525702e-08,1.1544682283102676,,7,COMPLETE,957
960,960,0.19099523988071795,2023-08-02 21:49:38.790679,2023-08-02 21:49:45.608717,0 days 00:00:06.818038,goss,0.5924938679009639,0.011969590794503278,36,6,9,19,0.006157235395892295,1.9784588879002112e-07,,3,COMPLETE,1028
909,909,0.19104704383262075,2023-08-02 21:44:06.456424,2023-08-02 21:44:11.433635,0 days 00:00:04.977211,goss,0.5150627252707068,0.01853159571972807,32,6,9,11,7.646344041050337e-07,1.1384649103320691e-07,,3,COMPLETE,623
494,494,0.1910547071285493,2023-08-02 20:45:04.851968,2023-08-02 20:45:06.527426,0 days 00:00:01.675458,goss,0.5549349592018799,0.0895747335110318,35,9,11,87,0.012740929449119625,0.05472423044275224,,3,COMPLETE,198
621,621,0.19105803100325072,2023-08-02 21:03:28.782247,2023-08-02 21:03:35.492700,0 days 00:00:06.710453,goss,0.44053680714971793,0.011531157430412648,36,6,10,43,0.0006327371299221216,3.291134008991071e-08,,4,COMPLETE,985
941,941,0.1910645980002724,2023-08-02 21:47:08.152536,2023-08-02 21:47:12.253672,0 days 00:00:04.101136,goss,0.6057818575380343,0.020851881809149556,32,6,13,15,0.00023210889988084065,0.046431225085873794,,3,COMPLETE,567
