,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_learning_rate,params_max_leaves,params_min_data_in_leaf,params_random_strength,params_subsample,state
284,284,0.41804495773830136,2023-06-22 01:15:29.776585,2023-06-22 01:15:38.197851,0 days 00:00:08.421266,39.354479470536944,,Bayesian,,4,Lossguide,0.005865798704605382,0.0705094049997024,110.0,8,24.162257100238993,,COMPLETE
420,420,0.4196410425586541,2023-06-22 01:58:02.531702,2023-06-22 01:58:08.923589,0 days 00:00:06.391887,32.54469779611367,,Bayesian,,4,Lossguide,0.0027562832833160386,0.11086129708844805,120.0,28,14.994099428844683,,COMPLETE
6,6,0.419673276711527,2023-06-21 23:12:08.880715,2023-06-21 23:14:44.697897,0 days 00:02:35.817182,,Plain,Bernoulli,0.8134064333892983,7,SymmetricTree,20.282104638930186,0.00936271380433839,,87,89.02480916219784,0.7215290208584944,COMPLETE
8,8,0.4215496290169069,2023-06-21 23:15:34.632752,2023-06-21 23:15:36.892958,0 days 00:00:02.260206,,,Bernoulli,0.9791571230756717,4,Depthwise,0.0007091856249460194,0.22223213669009395,,66,11.656274089063112,0.5942762145786593,COMPLETE
60,60,0.4226202467135753,2023-06-21 23:48:42.248720,2023-06-21 23:49:09.073427,0 days 00:00:26.824707,50.6619275027924,,Bayesian,,5,Depthwise,89.79712236104474,0.032353821035848995,,34,91.01618028766794,,COMPLETE
5,5,0.4238705526577437,2023-06-21 23:11:38.110175,2023-06-21 23:12:08.880078,0 days 00:00:30.769903,,,Bernoulli,0.39322082397740044,10,Lossguide,4.893437050967804e-08,0.005137880646929062,61.0,31,84.38695220887062,0.3287966291423641,COMPLETE
441,441,0.4279979271453534,2023-06-22 02:03:52.806686,2023-06-22 02:03:58.116075,0 days 00:00:05.309389,26.70657136595242,,Bayesian,,4,Depthwise,1.6356975411287596e-05,0.10449113677868677,,45,68.49318606146967,,COMPLETE
215,215,0.4293095626769478,2023-06-22 00:54:01.348267,2023-06-22 00:54:11.131126,0 days 00:00:09.782859,46.17434392388386,,Bayesian,,4,Lossguide,0.00016659465464495378,0.0401633559285108,95.0,34,72.41775292544374,,COMPLETE
331,331,0.4306279498069258,2023-06-22 01:30:36.774288,2023-06-22 01:30:42.139340,0 days 00:00:05.365052,44.74398542633591,,Bayesian,,4,Lossguide,1.9880263626489263e-06,0.0878985353847559,120.0,61,24.88079778243399,,COMPLETE
377,377,0.4308785303304203,2023-06-22 01:45:44.717529,2023-06-22 01:45:48.363035,0 days 00:00:03.645506,17.27212582748151,Plain,Bayesian,,4,SymmetricTree,0.05834827678656727,0.16149680856879062,,40,34.1939645509388,,COMPLETE
407,407,0.4337331855851723,2023-06-22 01:54:34.981012,2023-06-22 01:54:38.519252,0 days 00:00:03.538240,,,Bernoulli,0.822848044839877,4,Lossguide,9.939104542413774e-05,0.12130746385307917,128.0,40,74.20897354096856,0.4047037083280167,COMPLETE
416,416,0.43511502021918735,2023-06-22 01:57:33.221204,2023-06-22 01:57:43.172931,0 days 00:00:09.951727,42.78738810505468,,Bayesian,,7,Lossguide,0.00023296406561009808,0.047489896636453,56.0,57,74.25033299889964,,COMPLETE
483,483,0.43590214562725543,2023-06-22 02:16:55.966824,2023-06-22 02:17:02.176880,0 days 00:00:06.210056,40.14033407533747,,Bayesian,,6,Depthwise,0.0036014403322551665,0.09811429098082494,,46,8.598902184889045,,COMPLETE
397,397,0.44051791797378653,2023-06-22 01:51:21.810193,2023-06-22 01:52:09.782678,0 days 00:00:47.972485,42.065139241555414,,Bayesian,,4,Lossguide,22.267471893734324,0.0030123716283655035,125.0,39,2.4936961349172804,,COMPLETE
431,431,0.45009757205482087,2023-06-22 02:00:28.012114,2023-06-22 02:00:58.919580,0 days 00:00:30.907466,47.8593035569105,,Bayesian,,4,Depthwise,54.994157171289245,0.00795791021055799,,46,23.674288534299528,,COMPLETE
78,78,0.45878150102727494,2023-06-21 23:55:20.643045,2023-06-21 23:57:31.007509,0 days 00:02:10.364464,,Plain,Bernoulli,0.7583488318691686,8,SymmetricTree,2.142993542898519,0.0187692210499477,,38,64.96994150883057,0.6294683783265123,COMPLETE
464,464,0.46031321367289707,2023-06-22 02:11:06.866544,2023-06-22 02:11:21.252912,0 days 00:00:14.386368,29.117215843294755,,Bayesian,,6,Depthwise,0.00011135514664920608,0.021421831889413254,,37,46.38469118933831,,COMPLETE
68,68,0.4625196963764508,2023-06-21 23:51:15.083848,2023-06-21 23:51:28.699798,0 days 00:00:13.615950,53.95935593189885,,Bayesian,,4,Lossguide,40.248799444849986,0.06693400427396085,92.0,32,86.20746656258562,,COMPLETE
323,323,0.47017712857334565,2023-06-22 01:28:40.863812,2023-06-22 01:28:47.714375,0 days 00:00:06.850563,0.40684858668543455,,Bayesian,,8,Lossguide,0.013780241945772294,0.08140837770317638,45.0,52,62.24814681632561,,COMPLETE
384,384,0.47027342297477276,2023-06-22 01:47:17.318572,2023-06-22 01:47:42.085320,0 days 00:00:24.766748,50.05656758158616,,Bayesian,,4,Lossguide,99.01611808551506,0.021846570576423613,102.0,22,28.76944726943195,,COMPLETE
335,335,0.4786333245898984,2023-06-22 01:31:11.204272,2023-06-22 01:31:29.986689,0 days 00:00:18.782417,53.59935723269758,Plain,Bayesian,,4,SymmetricTree,11.42422014035706,0.036240195560532325,,38,31.778431523954414,,COMPLETE
9,9,0.48529208934354995,2023-06-21 23:15:36.893574,2023-06-21 23:15:46.947063,0 days 00:00:10.053489,,Plain,Bernoulli,0.8611993828469964,4,SymmetricTree,1.2672722150494177e-05,0.014205633446108224,,35,42.179991448494725,0.8398438821601604,COMPLETE
7,7,0.4882597960125901,2023-06-21 23:14:44.698544,2023-06-21 23:15:34.632015,0 days 00:00:49.933471,,,MVS,0.755470500234064,6,Depthwise,7.602967172406281e-05,0.003768018016599363,,30,42.393565206815886,0.8094956946002327,COMPLETE
207,207,0.5092000958196486,2023-06-22 00:51:11.289865,2023-06-22 00:51:57.944896,0 days 00:00:46.655031,43.51215360944543,,Bayesian,,4,Lossguide,4.999461019164002,0.001713370938500623,72.0,35,49.724707325544806,,COMPLETE
459,459,0.5146416162170634,2023-06-22 02:09:46.320093,2023-06-22 02:10:10.152381,0 days 00:00:23.832288,49.00156564494519,,Bayesian,,4,Depthwise,0.16931584087766136,0.0038947288253055076,,91,54.1719881718818,,COMPLETE
411,411,0.5158764878991308,2023-06-22 01:56:33.628650,2023-06-22 01:56:40.619400,0 days 00:00:06.990750,,,No,0.9213644250268094,9,Lossguide,0.0007637506274965023,0.06445846469823109,43.0,48,56.65458187361116,,COMPLETE
374,374,0.5412437744402104,2023-06-22 01:45:08.467352,2023-06-22 01:45:19.103920,0 days 00:00:10.636568,36.92987642634205,,Bayesian,,8,Lossguide,0.0004276965179745258,0.05359934145312172,105.0,26,25.3130066978145,,COMPLETE
10,10,0.5472252900254535,2023-06-21 23:15:46.947715,2023-06-21 23:16:51.286703,0 days 00:01:04.338988,31.31159304757435,,Bayesian,,9,Lossguide,0.0796203369394405,0.02992608704367019,127.0,6,24.390895146792527,,COMPLETE
2,2,0.5647922585565682,2023-06-21 23:09:40.547441,2023-06-21 23:10:50.690991,0 days 00:01:10.143550,,,MVS,0.4257466553559872,7,Depthwise,62.01785028573371,0.001496529064583583,,31,7.0753013790829655,0.893423847476728,COMPLETE
4,4,0.569250504336576,2023-06-21 23:11:11.933952,2023-06-21 23:11:38.109536,0 days 00:00:26.175584,,Plain,Bernoulli,0.9888656825557796,8,SymmetricTree,0.20412494801301165,0.08480136640239054,,53,74.21003959075057,0.7576437246973717,COMPLETE
17,17,0.5856487272792729,2023-06-21 23:27:11.602004,2023-06-21 23:33:34.698345,0 days 00:06:23.096341,,Ordered,MVS,0.4708464896750466,8,SymmetricTree,0.011260641987159727,0.009146949462027175,,45,54.78287940989362,0.5205600514212767,COMPLETE
435,435,0.5877090414588021,2023-06-22 02:01:50.516898,2023-06-22 02:02:26.189284,0 days 00:00:35.672386,45.519306807166465,,Bayesian,,4,Depthwise,38.21603699301753,0.0019277160530680097,,61,17.233317848981464,,COMPLETE
307,307,0.5939020114439679,2023-06-22 01:22:20.048892,2023-06-22 01:23:02.591954,0 days 00:00:42.543062,27.89204762708286,,Bayesian,,4,Lossguide,42.56288843070955,0.001020558827877984,117.0,75,12.731615482873012,,COMPLETE
479,479,0.6097348217429996,2023-06-22 02:16:00.796361,2023-06-22 02:16:32.382398,0 days 00:00:31.586037,46.754253942450056,,Bayesian,,4,Depthwise,38.07108010341012,0.0020226629410030903,,70,99.53604111097403,,COMPLETE
468,468,0.6396132661871433,2023-06-22 02:12:32.114794,2023-06-22 02:13:15.289223,0 days 00:00:43.174429,,,MVS,0.773981447931203,4,Lossguide,27.93182528535755,0.001307879599893527,115.0,22,66.94779499839811,0.4050399331336081,COMPLETE
3,3,0.668063259430537,2023-06-21 23:10:50.691855,2023-06-21 23:11:11.933226,0 days 00:00:21.241371,,Plain,MVS,0.7921833765569111,5,SymmetricTree,5.491313870600675e-08,0.003029529608425416,,33,97.13355108533986,0.5162985209084835,COMPLETE
463,463,0.6851064727686076,2023-06-22 02:10:59.402483,2023-06-22 02:11:06.865834,0 days 00:00:07.463351,54.90775401050707,,Bayesian,,4,Lossguide,0.056133875924339764,0.03032546072438682,102.0,27,80.29500933638172,,COMPLETE
24,24,0.7679357344368368,2023-06-21 23:34:33.056550,2023-06-21 23:34:35.365152,0 days 00:00:02.308602,56.53674888369285,,Bayesian,,5,Depthwise,0.06160043589391924,0.1291061128484853,,66,52.462535995960714,,COMPLETE
64,64,0.8908570223615953,2023-06-21 23:50:28.553723,2023-06-21 23:50:30.090949,0 days 00:00:01.537226,56.692214189284144,,Bayesian,,4,Depthwise,1.6990417636502533,0.045513646082208724,,37,69.91658973786943,,COMPLETE
481,481,0.903845338008814,2023-06-22 02:16:43.581774,2023-06-22 02:16:49.640567,0 days 00:00:06.058793,57.494055390687336,,Bayesian,,4,Lossguide,10.466696633929415,0.0039004422733198586,40.0,42,2.6555872818226973,,COMPLETE
400,400,0.9050219333695546,2023-06-22 01:52:49.360808,2023-06-22 01:52:53.516260,0 days 00:00:04.155452,99.42773430994208,Ordered,Bayesian,,4,SymmetricTree,39.194857161578604,0.045333251616506774,,37,80.89856256824011,,COMPLETE
14,14,0.9058604263195336,2023-06-21 23:23:38.876285,2023-06-21 23:23:41.036258,0 days 00:00:02.159973,93.3046568772169,Ordered,Bayesian,,10,SymmetricTree,0.018264049399168453,0.29712237072548575,,50,99.1401926640562,,COMPLETE
386,386,0.9125749173383371,2023-06-22 01:47:46.992583,2023-06-22 01:47:49.367951,0 days 00:00:02.375368,58.33664654160009,,Bayesian,,5,Lossguide,2.8806649411192518,0.017352720729551102,117.0,35,75.63999765620592,,COMPLETE
489,489,0.9137512411246643,2023-06-22 02:18:24.811525,2023-06-22 02:18:26.195614,0 days 00:00:01.384089,62.85463123288759,,Bayesian,,4,Lossguide,47.41031290027857,0.03335298659204873,114.0,53,72.52221860046315,,COMPLETE
265,265,0.9159560206317127,2023-06-22 01:10:01.527923,2023-06-22 01:10:02.781214,0 days 00:00:01.253291,81.48833176276412,,Bayesian,,4,Lossguide,0.03599378009816997,0.033141968702431156,57.0,26,66.39168883452328,,COMPLETE
474,474,0.9160844539076262,2023-06-22 02:14:40.834625,2023-06-22 02:14:42.912960,0 days 00:00:02.078335,86.32001957890344,,Bayesian,,4,Depthwise,69.00270143439535,0.016559702764859786,,78,75.8205464949796,,COMPLETE
