,number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state,params_n_estimators
313,313,0.27181515970463616,2023-07-17 14:53:05.613561,2023-07-17 14:53:30.061973,0 days 00:00:24.448412,0.47667322744185464,gbtree,0.6207554166239013,8.504685268266795e-06,depthwise,0.0001479032051196401,0.008284675393047166,8,5,0.5518504298252219,COMPLETE,663
694,694,0.2718249930852159,2023-07-17 15:54:20.826984,2023-07-17 15:54:24.383622,0 days 00:00:03.556638,1.48422897756712e-06,gbtree,0.813019305397311,0.021028014771132322,lossguide,1.2101814497557983e-05,0.03143785867628674,7,6,0.6229168705627433,COMPLETE,325
336,336,0.2718346535725399,2023-07-17 14:58:25.209888,2023-07-17 14:58:44.972708,0 days 00:00:19.762820,0.5075767796464602,gbtree,0.8467525766119255,8.595578288868482e-06,depthwise,0.6096496504578928,0.011506118619378738,3,5,0.6181040685624045,COMPLETE,423
363,363,0.27184325512173546,2023-07-17 15:07:16.421892,2023-07-17 15:07:32.005271,0 days 00:00:15.583379,1.7178894072365873e-05,gbtree,0.5674932089019336,1.119650956331324e-06,depthwise,0.09526492932296306,0.010465193302281468,7,3,0.5133000418203971,COMPLETE,386
233,233,0.27186406062990376,2023-07-17 14:39:33.653292,2023-07-17 14:39:42.193630,0 days 00:00:08.540338,0.7521986696636794,gbtree,0.8631830195117456,5.455647865066088e-07,depthwise,9.023034433548843e-06,0.033372543034340584,7,5,0.5503966093010865,COMPLETE,322
46,46,0.27188512502008133,2023-07-17 14:13:42.200966,2023-07-17 14:13:43.901335,0 days 00:00:01.700369,0.07690065388189225,gbtree,0.8644561301066072,1.7972603013098538e-06,lossguide,8.888316312436263e-07,0.06644839282657684,3,6,0.6237047949355343,COMPLETE,504
863,863,0.27189132217302686,2023-07-17 16:18:44.358156,2023-07-17 16:18:54.264700,0 days 00:00:09.906544,0.00021749163204030084,gbtree,0.8927982827681918,1.1533673371338547e-06,depthwise,0.15492324330138663,0.007214684932264268,3,5,0.6008186526028502,COMPLETE,623
22,22,0.27189682129673465,2023-07-17 14:12:39.261598,2023-07-17 14:12:42.548115,0 days 00:00:03.286517,0.00035623800001694634,gbtree,0.9424067679493121,3.5339458571943443e-08,lossguide,0.00022596316409263564,0.025929726840826818,4,8,0.6137269529662784,COMPLETE,391
423,423,0.27190359852689944,2023-07-17 15:21:26.250160,2023-07-17 15:21:30.551150,0 days 00:00:04.300990,0.07686813178503688,gbtree,0.8264509682322674,5.634470306320385e-05,depthwise,0.6976232954455611,0.03155380834265839,9,5,0.6410313039766379,COMPLETE,961
282,282,0.27192443203863514,2023-07-17 14:46:39.485780,2023-07-17 14:47:01.646194,0 days 00:00:22.160414,0.6775930374376972,gbtree,0.8744362881887012,0.010649267234985037,depthwise,0.638966722222386,0.011655585227650653,9,6,0.6229837283202715,COMPLETE,435
476,476,0.27193494918051797,2023-07-17 15:28:52.229935,2023-07-17 15:28:54.013644,0 days 00:00:01.783709,0.4968472292205674,gbtree,0.5344131692354133,7.279317251410376e-05,depthwise,0.3698448072477554,0.08245038573847244,9,6,0.62215934167584,COMPLETE,359
148,148,0.271968548419415,2023-07-17 14:26:08.109780,2023-07-17 14:26:15.764438,0 days 00:00:07.654658,0.02499180446630449,gbtree,0.8726988836085094,1.8901999265404313e-08,depthwise,1.628773886465312e-05,0.033366928123260926,6,5,0.5789788146451806,COMPLETE,407
245,245,0.27199170319621147,2023-07-17 14:41:09.990577,2023-07-17 14:41:18.523609,0 days 00:00:08.533032,0.5318896358810982,gbtree,0.8773162439414285,2.1711518139512126e-06,depthwise,0.6392883011030724,0.03196883952026113,7,5,0.5572533446148806,COMPLETE,329
822,822,0.2720342186814926,2023-07-17 16:14:22.358582,2023-07-17 16:14:25.788363,0 days 00:00:03.429781,0.0018179920557912833,gbtree,0.7571438874166997,2.285139959426748e-08,depthwise,2.0940779067411073e-05,0.0330856566064001,7,5,0.7437336413896505,COMPLETE,361
324,324,0.2720398597338471,2023-07-17 14:55:44.639207,2023-07-17 14:56:09.380973,0 days 00:00:24.741766,0.49830447518676213,gbtree,0.4255720564323967,6.544247982410669e-06,depthwise,0.10622023465991398,0.00925274875773808,8,6,0.6481385494945492,COMPLETE,340
398,398,0.2720411353195754,2023-07-17 15:16:53.649237,2023-07-17 15:16:58.601290,0 days 00:00:04.952053,0.002671722164175797,gbtree,0.7621334004210812,6.234768320931462e-07,depthwise,0.12087867448323882,0.052673696714823005,7,6,0.6755789235545656,COMPLETE,257
198,198,0.27204430935744073,2023-07-17 14:34:12.681506,2023-07-17 14:34:20.977940,0 days 00:00:08.296434,0.0517724217580512,gbtree,0.8156910977565163,1.8695706106126032e-07,depthwise,1.1369611530506798e-05,0.02755711088770824,7,6,0.5625952613615716,COMPLETE,245
878,878,0.2720599807975658,2023-07-17 16:21:39.372523,2023-07-17 16:21:43.070413,0 days 00:00:03.697890,4.796834802228403e-07,gbtree,0.9245221245876423,0.00013195388694285345,depthwise,0.9933180990606406,0.032185128233432184,8,5,0.6193576662966117,COMPLETE,503
248,248,0.27206473513133866,2023-07-17 14:41:43.598069,2023-07-17 14:41:51.310724,0 days 00:00:07.712655,0.3874660874807238,gbtree,0.8492076183515673,4.6752933657979215e-06,depthwise,0.8182073957570033,0.02907939905054052,7,5,0.5352360531238067,COMPLETE,668
411,411,0.2721043877791629,2023-07-17 15:19:41.751827,2023-07-17 15:20:00.738008,0 days 00:00:18.986181,0.03375145906464699,gbtree,0.8539612114058966,3.649613905185866e-06,depthwise,0.4305021383969429,0.010259078439621556,7,5,0.5714800691759426,COMPLETE,507
953,953,0.2721227885883174,2023-07-17 16:35:03.622557,2023-07-17 16:35:06.779783,0 days 00:00:03.157226,0.32025146051019343,gbtree,0.677873410557368,3.5432191501793145e-08,depthwise,1.2281296878043742e-06,0.04106904709842414,7,5,0.6770019427384281,COMPLETE,334
153,153,0.2721733474786334,2023-07-17 14:26:38.554427,2023-07-17 14:26:45.181113,0 days 00:00:06.626686,0.02301452013307256,gbtree,0.884234333773475,1.456024259139617e-08,depthwise,7.437814014956909e-05,0.04454368489661388,6,5,0.5656225817224025,COMPLETE,409
914,914,0.27217827292171004,2023-07-17 16:26:59.526294,2023-07-17 16:27:02.501791,0 days 00:00:02.975497,0.04760009682352391,gbtree,0.861512428752931,3.002981864798513e-08,lossguide,0.0009913520737062705,0.03485110830260577,6,5,0.5030218982235348,COMPLETE,540
604,604,0.2721923435301228,2023-07-17 15:42:46.295390,2023-07-17 15:42:50.225016,0 days 00:00:03.929626,8.664615287253378e-07,gbtree,0.8450148066268561,3.0805261019775803e-06,lossguide,1.7444535210143792e-07,0.025195140728138398,6,6,0.5939584435827707,COMPLETE,773
329,329,0.27220474841817976,2023-07-17 14:57:09.534185,2023-07-17 14:57:15.709753,0 days 00:00:06.175568,0.0002481771787861726,gbtree,0.6468256479693236,1.0572136747744536e-05,depthwise,0.2448448397509904,0.03632980366262642,6,4,0.5600586656059264,COMPLETE,667
747,747,0.27223832345187443,2023-07-17 16:01:44.228942,2023-07-17 16:01:50.034704,0 days 00:00:05.805762,0.00040804687015677434,gbtree,0.8804452809475866,0.00023474234809352029,depthwise,0.007357400269480364,0.028215657628328616,8,4,0.6121768667870927,COMPLETE,433
536,536,0.2722498301666856,2023-07-17 15:34:32.834957,2023-07-17 15:34:36.562186,0 days 00:00:03.727229,3.3268468830748e-06,gbtree,0.8511033061618671,2.05546486832067e-05,lossguide,4.971978732959356e-07,0.026749442342953456,4,4,0.5001242698710063,COMPLETE,505
729,729,0.2722566833460214,2023-07-17 15:58:04.872544,2023-07-17 15:58:06.786370,0 days 00:00:01.913826,0.044205304647564864,gbtree,0.6452556790205296,1.499372646736552e-08,depthwise,1.783244498944554e-05,0.06146625772112273,6,4,0.6443932804774787,COMPLETE,624
383,383,0.27227884351517173,2023-07-17 15:11:56.517691,2023-07-17 15:12:04.497504,0 days 00:00:07.979813,0.006956317647653277,gbtree,0.5251878520877228,3.929051455967463e-06,depthwise,0.025142549207855948,0.031366626985779494,8,5,0.6702594344175309,COMPLETE,751
287,287,0.2722854560853926,2023-07-17 14:48:08.264800,2023-07-17 14:48:12.732478,0 days 00:00:04.467678,0.1207881708902617,gbtree,0.8935406252472788,1.1322046891624447e-07,depthwise,0.3071735074984701,0.07290003559932005,8,6,0.5834045551867992,COMPLETE,347
612,612,0.27229065686056353,2023-07-17 15:43:47.362576,2023-07-17 15:43:50.968357,0 days 00:00:03.605781,0.0005896808296662595,gbtree,0.8863513334305492,3.2446611825313134e-07,lossguide,1.7688178111419193e-06,0.030192508288991098,6,5,0.6503707619130035,COMPLETE,285
394,394,0.2723131094983223,2023-07-17 15:15:48.934431,2023-07-17 15:16:06.312816,0 days 00:00:17.378385,0.0008494771284576467,gbtree,0.8239518890776368,6.498297009777414e-06,depthwise,0.6507906291132067,0.012434530199204936,7,5,0.5748281725430027,COMPLETE,939
954,954,0.2723165520052117,2023-07-17 16:35:06.780691,2023-07-17 16:35:10.828028,0 days 00:00:04.047337,8.320543053963186e-05,gbtree,0.926359835940845,8.961472615039058e-05,depthwise,5.955763021226106e-07,0.025883486974428264,6,4,0.48609426187791005,COMPLETE,426
972,972,0.2723194131771239,2023-07-17 16:37:44.942405,2023-07-17 16:37:56.290421,0 days 00:00:11.348016,1.888636444200964e-05,gbtree,0.633261094473868,0.028153909366980052,depthwise,8.173532813894689e-06,0.006241579143042657,7,5,0.5199583757391475,COMPLETE,1037
760,760,0.27235853206738225,2023-07-17 16:04:19.711513,2023-07-17 16:04:37.357316,0 days 00:00:17.645803,0.037696308172270813,gbtree,0.964794404831657,5.34294310497722e-05,depthwise,0.3135599079631129,0.007648842909182384,5,4,0.42298736366087086,COMPLETE,829
218,218,0.2723894639309873,2023-07-17 14:37:05.596548,2023-07-17 14:37:12.957171,0 days 00:00:07.360623,0.0009369223857243033,gbtree,0.8340522664760999,1.3724134797770132e-08,depthwise,4.497633456857003e-06,0.02864468957781639,8,6,0.5848077475097094,COMPLETE,1518
762,762,0.2724033121227978,2023-07-17 16:04:42.035409,2023-07-17 16:04:46.603577,0 days 00:00:04.568168,1.323002895840875e-05,gbtree,0.8991925800722148,0.012607623747110748,depthwise,1.6337998094165144e-05,0.04019680417810645,8,6,0.5202395145297768,COMPLETE,781
178,178,0.27241102651595345,2023-07-17 14:30:49.296762,2023-07-17 14:30:55.782215,0 days 00:00:06.485453,0.04406436654646537,gbtree,0.8405202883878276,2.242108941962889e-08,depthwise,2.6989739085503268e-06,0.039505101715852045,7,5,0.6359285344522221,COMPLETE,844
446,446,0.27241724489562036,2023-07-17 15:25:33.655392,2023-07-17 15:25:38.396605,0 days 00:00:04.741213,0.001989816112912179,gbtree,0.9381331326946906,8.15184898184832e-06,depthwise,2.254316639081864e-08,0.028731244462945577,8,5,0.655849921387983,COMPLETE,436
489,489,0.2724392445299653,2023-07-17 15:30:45.793812,2023-07-17 15:30:49.353727,0 days 00:00:03.559915,3.6915193696042343e-06,gbtree,0.8412278981718232,6.800280354656481e-08,lossguide,4.577553945744248e-07,0.029805173759495655,7,5,0.5546036828761916,COMPLETE,648
238,238,0.27245139803543306,2023-07-17 14:40:12.172957,2023-07-17 14:40:18.323705,0 days 00:00:06.150748,0.22319862447907723,gbtree,0.8501248954355737,1.3178546403057233e-06,depthwise,0.27332617834214584,0.04437512598113772,7,5,0.5403034298839832,COMPLETE,1180
968,968,0.27249061652235057,2023-07-17 16:36:43.801346,2023-07-17 16:36:46.680215,0 days 00:00:02.878869,0.008283423836834032,gbtree,0.5368011781693685,0.5524675550358005,depthwise,0.5072424518494759,0.03705960517039651,3,7,0.588008560686197,COMPLETE,903
84,84,0.2725491491019638,2023-07-17 14:18:04.605308,2023-07-17 14:18:13.964514,0 days 00:00:09.359206,0.0007325762599774691,gbtree,0.8975256804610627,4.1070558513146267e-08,lossguide,6.561852874044895e-07,0.029950114712531374,3,5,0.6448938255884996,COMPLETE,1410
582,582,0.272562164832739,2023-07-17 15:39:45.035774,2023-07-17 15:39:47.932731,0 days 00:00:02.896957,0.00037486237130456067,gbtree,0.7582651081382116,2.2020098075461122e-08,lossguide,1.2464823999270232e-07,0.03985770580051845,6,4,0.6693274659854399,COMPLETE,831
527,527,0.27256997294100277,2023-07-17 15:34:08.668986,2023-07-17 15:34:11.075899,0 days 00:00:02.406913,1.0964742425242037e-05,gbtree,0.9003905228518422,0.00021320909046791776,lossguide,4.5477421442653914e-07,0.041317832884501485,4,4,0.509855362163432,COMPLETE,970
269,269,0.2725818728147543,2023-07-17 14:44:25.101848,2023-07-17 14:44:32.714624,0 days 00:00:07.612776,0.0009389187057764155,gbtree,0.8980860200615437,9.771529824497068e-07,depthwise,0.3645322900276922,0.03664984712377157,8,6,0.5802974475181102,COMPLETE,979
208,208,0.2725873785864192,2023-07-17 14:35:46.908014,2023-07-17 14:35:54.305689,0 days 00:00:07.397675,0.6833006640960764,gbtree,0.7292693002303854,2.158740165134439e-07,depthwise,1.8186523966073298e-06,0.036295278250885125,7,5,0.6172594645332465,COMPLETE,1341
55,55,0.2725897907360385,2023-07-17 14:14:42.583764,2023-07-17 14:14:49.473542,0 days 00:00:06.889778,0.3253935309923168,gbtree,0.8034987341308639,2.0479473927568628e-06,lossguide,1.1197717655879847e-05,0.03813442819154791,4,5,0.6421859824250993,COMPLETE,524
217,217,0.2725950324864984,2023-07-17 14:36:59.092473,2023-07-17 14:37:05.595698,0 days 00:00:06.503225,0.09902605304574884,gbtree,0.8989417108268313,6.18374822847144e-05,depthwise,1.2600789359464292e-05,0.03362054616353645,7,5,0.6047199460587936,COMPLETE,1081
237,237,0.2726042630404264,2023-07-17 14:40:05.134526,2023-07-17 14:40:12.172101,0 days 00:00:07.037575,0.39018082020318856,gbtree,0.8732831867589922,9.147237904249269e-07,depthwise,0.0035517663790090546,0.03628779123991603,7,5,0.5221894891550567,COMPLETE,429
483,483,0.27263951106438145,2023-07-17 15:29:49.662365,2023-07-17 15:29:53.708647,0 days 00:00:04.046282,0.3501258837296739,gbtree,0.8316820798163439,1.359082840500673e-06,lossguide,0.1742723189381126,0.024688200704923155,7,6,0.5860648782341601,COMPLETE,675
92,92,0.2726533533578238,2023-07-17 14:19:07.307035,2023-07-17 14:19:16.433888,0 days 00:00:09.126853,0.0005926300943270651,gbtree,0.8315508978357173,3.894632013831488e-08,lossguide,1.4889747592585723e-06,0.03065354134484536,3,6,0.6128966330868765,COMPLETE,264
964,964,0.27267647050724314,2023-07-17 16:36:30.686224,2023-07-17 16:36:36.586414,0 days 00:00:05.900190,0.22530219067599364,gbtree,0.4181873884261077,5.73554712062485e-06,depthwise,3.640477718054502e-07,0.015019933667619246,8,6,0.7040726233859609,COMPLETE,376
641,641,0.27268395008621327,2023-07-17 15:46:39.424681,2023-07-17 15:46:41.972022,0 days 00:00:02.547341,0.004597619853979311,gbtree,0.7968099699374468,2.0508525140043935e-05,depthwise,0.2290737526115734,0.0370697416624129,9,4,0.554083535298516,COMPLETE,476
783,783,0.2726966138310988,2023-07-17 16:08:03.492596,2023-07-17 16:08:08.286636,0 days 00:00:04.794040,0.12554765367925275,gbtree,0.6388801915834807,1.5545612837684836e-05,depthwise,4.762400220304589e-06,0.029222402962977848,6,4,0.5349198354754997,COMPLETE,508
163,163,0.27269753863238777,2023-07-17 14:28:29.731445,2023-07-17 14:28:35.492825,0 days 00:00:05.761380,0.019205056840793922,gbtree,0.8460477970696892,1.0081179576247665e-08,depthwise,9.493501095279723e-06,0.041405844231141374,5,5,0.5735064765753267,COMPLETE,507
625,625,0.27271346673019115,2023-07-17 15:45:19.100137,2023-07-17 15:45:22.554526,0 days 00:00:03.454389,0.16595471598785738,gbtree,0.9109031453561364,1.3072769498020368e-05,depthwise,3.007426922877633e-07,0.029025213843142227,4,5,0.4473444884855437,COMPLETE,509
323,323,0.27271965494956196,2023-07-17 14:55:30.146870,2023-07-17 14:55:44.638447,0 days 00:00:14.491577,0.7048695276537127,gbtree,0.6834552645982985,7.659868507242973e-06,depthwise,0.011123843369993254,0.016081423057076993,8,4,0.5646349599659211,COMPLETE,901
372,372,0.27273622143154447,2023-07-17 15:09:35.780405,2023-07-17 15:09:43.011643,0 days 00:00:07.231238,0.18881799864444337,gbtree,0.7800974079607328,7.512197823309222e-07,depthwise,0.07289044460978315,0.036213165610530174,6,6,0.5943909742304666,COMPLETE,777
232,232,0.27274440011237006,2023-07-17 14:39:25.399958,2023-07-17 14:39:33.652403,0 days 00:00:08.252445,0.658925002973823,gbtree,0.8837818615423718,2.293117453377273e-06,depthwise,4.004632738089904e-06,0.027430732730503157,7,5,0.5557615247966528,COMPLETE,568
317,317,0.2727708019672507,2023-07-17 14:54:05.726922,2023-07-17 14:54:23.780526,0 days 00:00:18.053604,0.0005330038154467104,gbtree,0.7986880628660713,2.1697907942099836e-05,lossguide,4.2449761528767156e-05,0.008762865654519416,3,5,0.577892134962658,COMPLETE,239
913,913,0.2728057681110938,2023-07-17 16:26:57.180362,2023-07-17 16:26:59.525331,0 days 00:00:02.344969,0.0003593940935383627,gbtree,0.8262815381652353,0.13805556455211318,depthwise,0.016129986551709097,0.055102564654962986,7,6,0.56524264421271,COMPLETE,610
998,998,0.27281135407171314,2023-07-17 16:40:46.540675,2023-07-17 16:40:48.995105,0 days 00:00:02.454430,0.06699414666572509,gbtree,0.8556562949182883,0.015406521799657492,depthwise,1.5874164900150776e-05,0.04467360800492441,9,4,0.5425214756386649,COMPLETE,2990
351,351,0.27281217748912157,2023-07-17 15:04:49.359906,2023-07-17 15:05:15.325506,0 days 00:00:25.965600,0.022968293118292724,gbtree,0.862771061996556,0.00012252343752204264,lossguide,0.06018370956726803,0.00728031176067513,6,4,0.5252943743129433,COMPLETE,800
247,247,0.27281439375400446,2023-07-17 14:41:30.044182,2023-07-17 14:41:43.597356,0 days 00:00:13.553174,0.305098216813233,gbtree,0.8609210734831991,3.0076666924013436e-06,depthwise,0.6199496675346595,0.017179720954760693,6,5,0.5013174066196703,COMPLETE,809
244,244,0.2728150310060081,2023-07-17 14:40:58.289128,2023-07-17 14:41:09.989844,0 days 00:00:11.700716,0.8659349684341053,gbtree,0.8240785455871971,3.1672897238030565e-06,depthwise,4.803616777933476e-05,0.02469794932533193,7,5,0.5866613140314235,COMPLETE,734
243,243,0.27281808484984876,2023-07-17 14:40:49.290357,2023-07-17 14:40:58.288188,0 days 00:00:08.997831,0.5966091009218332,gbtree,0.8564535889609813,2.6832991017595093e-06,depthwise,0.4888559068635481,0.030937493184737708,7,5,0.5667455883492338,COMPLETE,2384
403,403,0.2728214767718301,2023-07-17 15:17:21.983211,2023-07-17 15:17:44.384554,0 days 00:00:22.401343,0.00048642547712712635,gbtree,0.8723019161498362,9.255942561841511e-06,depthwise,3.282135458963501e-06,0.008690100263355493,8,5,0.5888926303976556,COMPLETE,1022
695,695,0.2728430551864335,2023-07-17 15:54:24.384420,2023-07-17 15:54:26.818705,0 days 00:00:02.434285,0.017331881935910218,gbtree,0.8574010059362804,6.220147062605578e-06,depthwise,0.10710185814911712,0.04155177581473777,8,5,0.45639962395284583,COMPLETE,772
74,74,0.2728516829161039,2023-07-17 14:16:53.412507,2023-07-17 14:17:01.275226,0 days 00:00:07.862719,0.0007585386817051751,gbtree,0.8369113620279881,4.4604827513012897e-07,lossguide,1.120289067568122e-06,0.03490757069840534,3,6,0.6611387327402063,COMPLETE,783
562,562,0.27286567272863527,2023-07-17 15:37:21.193482,2023-07-17 15:37:24.206260,0 days 00:00:03.012778,4.211971743332118e-05,gbtree,0.8073821204440692,0.34662428602122797,lossguide,0.001955377466819854,0.03692065827664278,5,4,0.6915421501198046,COMPLETE,964
165,165,0.2728945578463333,2023-07-17 14:29:00.772253,2023-07-17 14:29:09.992614,0 days 00:00:09.220361,0.033552961359592674,gbtree,0.8766184182593565,1.7127860521424672e-08,depthwise,4.549641957566529e-05,0.029936758854210765,6,5,0.5630419529231993,COMPLETE,794
938,938,0.27289718951149755,2023-07-17 16:33:00.252415,2023-07-17 16:33:24.788943,0 days 00:00:24.536528,0.0002021147427257024,gbtree,0.8204981760569249,2.567631946705747e-07,depthwise,0.3989269989625539,0.007815622385443375,6,5,0.524284755250082,COMPLETE,842
172,172,0.272902583372416,2023-07-17 14:29:58.374217,2023-07-17 14:30:06.149288,0 days 00:00:07.775071,0.05097630171129666,gbtree,0.703856707800422,3.67921694091534e-08,depthwise,3.981110086445241e-06,0.031417993067447005,7,5,0.6123780648155808,COMPLETE,681
